Date,daily_search ,daliy_search_scaled,log_daily_search
4-Jan-04,0,0,1.386294361
5-Jan-04,0,0,1.386294361
6-Jan-04,0,0,1.386294361
7-Jan-04,0,4,1.386294361
8-Jan-04,0,4,1.386294361
9-Jan-04,0,4,1.386294361
10-Jan-04,0,4,1.386294361
11-Jan-04,0,5.714285714,1.742969305
12-Jan-04,0,5.714285714,1.742969305
13-Jan-04,0,5.714285714,1.742969305
14-Jan-04,0,5.714285714,1.742969305
15-Jan-04,0,5.714285714,1.742969305
16-Jan-04,0,5.714285714,1.742969305
17-Jan-04,0,5.714285714,1.742969305
18-Jan-04,0,4.428571429,1.488077055
19-Jan-04,0,4.428571429,1.488077055
20-Jan-04,0,4.428571429,1.488077055
21-Jan-04,0,4.428571429,1.488077055
22-Jan-04,0,4.428571429,1.488077055
23-Jan-04,0,4.428571429,1.488077055
24-Jan-04,0,4.428571429,1.488077055
25-Jan-04,0,4.571428571,1.519825754
26-Jan-04,0,4.571428571,1.519825754
27-Jan-04,0,4.571428571,1.519825754
28-Jan-04,0,4.571428571,1.519825754
29-Jan-04,0,4.571428571,1.519825754
30-Jan-04,0,4.571428571,1.519825754
31-Jan-04,0,4.571428571,1.519825754
1-Feb-04,0,5.857142857,1.767661918
2-Feb-04,25,146.4285714,4.986537743
3-Feb-04,29,169.8571429,5.134957748
4-Feb-04,29,169.8571429,5.134957748
5-Feb-04,26,152.2857143,5.025758456
6-Feb-04,24,140.5714286,4.945715748
7-Feb-04,0,5.857142857,1.767661918
8-Feb-04,0,6.428571429,1.860752341
9-Feb-04,22,141.4285714,4.951794794
10-Feb-04,25,160.7142857,5.079628166
11-Feb-04,25,160.7142857,5.079628166
12-Feb-04,46,295.7142857,5.689393737
13-Feb-04,0,6.428571429,1.860752341
14-Feb-04,0,6.428571429,1.860752341
15-Feb-04,0,5.285714286,1.665007764
16-Feb-04,0,5.285714286,1.665007764
17-Feb-04,0,5.285714286,1.665007764
18-Feb-04,30,158.5714286,5.066205145
19-Feb-04,0,5.285714286,1.665007764
20-Feb-04,0,5.285714286,1.665007764
21-Feb-04,0,5.285714286,1.665007764
22-Feb-04,0,7.571428571,2.024381764
23-Feb-04,33,249.8571429,5.520889326
24-Feb-04,34,257.4285714,5.550742289
25-Feb-04,28,212,5.356586275
26-Feb-04,22,166.5714286,5.115424218
27-Feb-04,0,7.571428571,2.024381764
28-Feb-04,0,7.571428571,2.024381764
29-Feb-04,0,6.428571429,1.860752341
1-Mar-04,0,6.428571429,1.860752341
2-Mar-04,23,147.8571429,4.996246557
3-Mar-04,0,6.428571429,1.860752341
4-Mar-04,0,6.428571429,1.860752341
5-Mar-04,0,6.428571429,1.860752341
6-Mar-04,0,6.428571429,1.860752341
7-Mar-04,0,4.142857143,1.421385681
8-Mar-04,0,4.142857143,1.421385681
9-Mar-04,0,4.142857143,1.421385681
10-Mar-04,0,4.142857143,1.421385681
11-Mar-04,0,4.142857143,1.421385681
12-Mar-04,0,4.142857143,1.421385681
13-Mar-04,37,153.2857143,5.032303594
14-Mar-04,0,7,1.945910149
15-Mar-04,42,294,5.683579767
16-Mar-04,0,7,1.945910149
17-Mar-04,23,161,5.081404365
18-Mar-04,33,231,5.442417711
19-Mar-04,0,7,1.945910149
20-Mar-04,0,7,1.945910149
21-Mar-04,0,7.285714286,1.985915484
22-Mar-04,0,7.285714286,1.985915484
23-Mar-04,0,7.285714286,1.985915484
24-Mar-04,0,7.285714286,1.985915484
25-Mar-04,100,728.5714286,6.59108567
26-Mar-04,0,7.285714286,1.985915484
27-Mar-04,0,7.285714286,1.985915484
28-Mar-04,0,7.142857143,1.966112856
29-Mar-04,31,221.4285714,5.400100061
30-Mar-04,29,207.1428571,5.333408686
31-Mar-04,28,200,5.298317367
1-Apr-04,39,278.5714286,5.629674503
2-Apr-04,26,185.7142857,5.224209394
3-Apr-04,0,7.142857143,1.966112856
4-Apr-04,0,5.571428571,1.717651497
5-Apr-04,55,306.4285714,5.724984682
6-Apr-04,54,300.8571429,5.706635544
7-Apr-04,0,5.571428571,1.717651497
8-Apr-04,0,5.571428571,1.717651497
9-Apr-04,0,5.571428571,1.717651497
10-Apr-04,0,5.571428571,1.717651497
11-Apr-04,0,7.857142857,2.061423036
12-Apr-04,0,7.857142857,2.061423036
13-Apr-04,0,7.857142857,2.061423036
14-Apr-04,52,408.5714286,6.012666755
15-Apr-04,51,400.7142857,5.993248669
16-Apr-04,60,471.4285714,6.155767598
17-Apr-04,0,7.857142857,2.061423036
18-Apr-04,100,828.5714286,6.719703047
19-Apr-04,55,455.7142857,6.121866047
20-Apr-04,50,414.2857143,6.026555867
21-Apr-04,69,571.7142857,6.348639366
22-Apr-04,0,8.285714286,2.114532861
23-Apr-04,41,339.7142857,5.828104928
24-Apr-04,0,8.285714286,2.114532861
25-Apr-04,0,8.428571429,2.131627295
26-Apr-04,62,522.5714286,6.25876168
27-Apr-04,63,531,6.274762021
28-Apr-04,41,345.5714286,5.845199362
29-Apr-04,36,303.4285714,5.715146233
30-Apr-04,44,370.8571429,5.915816929
1-May-04,86,724.8571429,6.585974591
2-May-04,89,712,6.568077911
3-May-04,59,472,6.156978986
4-May-04,53,424,6.049733455
5-May-04,67,536,6.284134161
6-May-04,37,296,5.690359454
7-May-04,40,320,5.768320996
8-May-04,0,8,2.079441542
9-May-04,0,7.571428571,2.024381764
10-May-04,50,378.5714286,5.93640477
11-May-04,38,287.7142857,5.661967924
12-May-04,46,348.2857143,5.853023161
13-May-04,52,393.7142857,5.975625483
14-May-04,0,7.571428571,2.024381764
15-May-04,0,7.571428571,2.024381764
16-May-04,0,8.285714286,2.114532861
17-May-04,45,372.8571429,5.921195351
18-May-04,53,439.1428571,6.084824775
19-May-04,63,522,6.257667588
20-May-04,64,530.2857143,6.273415945
21-May-04,59,488.8571429,6.192070305
22-May-04,0,8.285714286,2.114532861
23-May-04,0,7.142857143,1.966112856
24-May-04,35,250,5.521460918
25-May-04,49,350,5.857933154
26-May-04,50,357.1428571,5.878135862
27-May-04,36,257.1428571,5.549631795
28-May-04,0,7.142857143,1.966112856
29-May-04,0,7.142857143,1.966112856
30-May-04,0,5.285714286,1.665007764
31-May-04,0,5.285714286,1.665007764
1-Jun-04,0,5.285714286,1.665007764
2-Jun-04,0,5.285714286,1.665007764
3-Jun-04,0,5.285714286,1.665007764
4-Jun-04,0,5.285714286,1.665007764
5-Jun-04,0,5.285714286,1.665007764
6-Jun-04,0,4,1.386294361
7-Jun-04,0,4,1.386294361
8-Jun-04,0,4,1.386294361
9-Jun-04,0,4,1.386294361
10-Jun-04,0,4,1.386294361
11-Jun-04,0,4,1.386294361
12-Jun-04,0,4,1.386294361
13-Jun-04,0,2,0.693147181
14-Jun-04,0,2,0.693147181
15-Jun-04,37,74,4.304065093
16-Jun-04,0,2,0.693147181
17-Jun-04,0,2,0.693147181
18-Jun-04,0,2,0.693147181
19-Jun-04,0,2,0.693147181
20-Jun-04,0,1.857142857,0.619039208
21-Jun-04,0,1.857142857,0.619039208
22-Jun-04,0,1.857142857,0.619039208
23-Jun-04,0,1.857142857,0.619039208
24-Jun-04,0,1.857142857,0.619039208
25-Jun-04,0,1.857142857,0.619039208
26-Jun-04,0,1.857142857,0.619039208
27-Jun-04,0,2.285714286,0.826678573
28-Jun-04,0,2.285714286,0.826678573
29-Jun-04,0,2.285714286,0.826678573
30-Jun-04,0,2.285714286,0.826678573
1-Jul-04,0,2.285714286,0.826678573
2-Jul-04,0,2.285714286,0.826678573
3-Jul-04,0,2.285714286,0.826678573
4-Jul-04,0,3.142857143,1.145132304
5-Jul-04,0,3.142857143,1.145132304
6-Jul-04,0,3.142857143,1.145132304
7-Jul-04,0,3.142857143,1.145132304
8-Jul-04,0,3.142857143,1.145132304
9-Jul-04,0,3.142857143,1.145132304
10-Jul-04,0,3.142857143,1.145132304
11-Jul-04,0,3.142857143,1.145132304
12-Jul-04,0,3.142857143,1.145132304
13-Jul-04,0,3.142857143,1.145132304
14-Jul-04,0,3.142857143,1.145132304
15-Jul-04,0,3.142857143,1.145132304
16-Jul-04,0,3.142857143,1.145132304
17-Jul-04,0,3.142857143,1.145132304
18-Jul-04,0,2.857142857,1.049822124
19-Jul-04,0,2.857142857,1.049822124
20-Jul-04,0,2.857142857,1.049822124
21-Jul-04,0,2.857142857,1.049822124
22-Jul-04,0,2.857142857,1.049822124
23-Jul-04,0,2.857142857,1.049822124
24-Jul-04,0,2.857142857,1.049822124
25-Jul-04,0,2.428571429,0.887303195
26-Jul-04,0,2.428571429,0.887303195
27-Jul-04,0,2.428571429,0.887303195
28-Jul-04,0,2.428571429,0.887303195
29-Jul-04,0,2.428571429,0.887303195
30-Jul-04,0,2.428571429,0.887303195
31-Jul-04,0,2.428571429,0.887303195
1-Aug-04,0,1.857142857,0.619039208
2-Aug-04,0,1.857142857,0.619039208
3-Aug-04,0,1.857142857,0.619039208
4-Aug-04,0,1.857142857,0.619039208
5-Aug-04,0,1.857142857,0.619039208
6-Aug-04,0,1.857142857,0.619039208
7-Aug-04,0,1.857142857,0.619039208
8-Aug-04,0,1.857142857,0.619039208
9-Aug-04,0,1.857142857,0.619039208
10-Aug-04,0,1.857142857,0.619039208
11-Aug-04,0,1.857142857,0.619039208
12-Aug-04,0,1.857142857,0.619039208
13-Aug-04,74,137.4285714,4.923104302
14-Aug-04,0,1.857142857,0.619039208
15-Aug-04,0,2.428571429,0.887303195
16-Aug-04,0,2.428571429,0.887303195
17-Aug-04,0,2.428571429,0.887303195
18-Aug-04,0,2.428571429,0.887303195
19-Aug-04,0,2.428571429,0.887303195
20-Aug-04,0,2.428571429,0.887303195
21-Aug-04,0,2.428571429,0.887303195
22-Aug-04,0,2.285714286,0.826678573
23-Aug-04,0,2.285714286,0.826678573
24-Aug-04,0,2.285714286,0.826678573
25-Aug-04,0,2.285714286,0.826678573
26-Aug-04,0,2.285714286,0.826678573
27-Aug-04,0,2.285714286,0.826678573
28-Aug-04,0,2.285714286,0.826678573
29-Aug-04,100,385.7142857,5.955096903
30-Aug-04,0,3.857142857,1.349926717
31-Aug-04,55,212.1428571,5.357259902
1-Sep-04,0,3.857142857,1.349926717
2-Sep-04,0,3.857142857,1.349926717
3-Sep-04,0,3.857142857,1.349926717
4-Sep-04,0,3.857142857,1.349926717
5-Sep-04,0,2.857142857,1.049822124
6-Sep-04,0,2.857142857,1.049822124
7-Sep-04,59,168.5714286,5.127359568
8-Sep-04,55,157.1428571,5.05715531
9-Sep-04,0,2.857142857,1.049822124
10-Sep-04,0,2.857142857,1.049822124
11-Sep-04,0,2.857142857,1.049822124
12-Sep-04,0,4.571428571,1.519825754
13-Sep-04,0,4.571428571,1.519825754
14-Sep-04,85,388.5714286,5.96247701
15-Sep-04,68,310.8571429,5.739333459
16-Sep-04,0,4.571428571,1.519825754
17-Sep-04,0,4.571428571,1.519825754
18-Sep-04,0,4.571428571,1.519825754
19-Sep-04,0,4.428571429,1.488077055
20-Sep-04,64,283.4285714,5.646960139
21-Sep-04,51,225.8571429,5.419902688
22-Sep-04,0,4.428571429,1.488077055
23-Sep-04,73,323.2857143,5.778536497
24-Sep-04,0,4.428571429,1.488077055
25-Sep-04,0,4.428571429,1.488077055
26-Sep-04,0,4.857142857,1.580450376
27-Sep-04,0,4.857142857,1.580450376
28-Sep-04,52,252.5714286,5.531694094
29-Sep-04,0,4.857142857,1.580450376
30-Sep-04,23,111.7142857,4.715944591
1-Oct-04,0,4.857142857,1.580450376
2-Oct-04,0,4.857142857,1.580450376
3-Oct-04,0,5.428571429,1.691676011
4-Oct-04,0,5.428571429,1.691676011
5-Oct-04,32,173.7142857,5.157411913
6-Oct-04,0,5.428571429,1.691676011
7-Oct-04,26,141.1428571,4.949772549
8-Oct-04,0,5.428571429,1.691676011
9-Oct-04,0,5.428571429,1.691676011
10-Oct-04,0,7.142857143,1.966112856
11-Oct-04,0,7.142857143,1.966112856
12-Oct-04,0,7.142857143,1.966112856
13-Oct-04,0,7.142857143,1.966112856
14-Oct-04,25,178.5714286,5.184988681
15-Oct-04,34,242.8571429,5.492473381
16-Oct-04,43,307.1428571,5.727312972
17-Oct-04,0,5,1.609437912
18-Oct-04,0,5,1.609437912
19-Oct-04,0,5,1.609437912
20-Oct-04,24,120,4.787491743
21-Oct-04,0,5,1.609437912
22-Oct-04,0,5,1.609437912
23-Oct-04,0,5,1.609437912
24-Oct-04,0,6.714285714,1.904237453
25-Oct-04,0,6.714285714,1.904237453
26-Oct-04,20,134.2857143,4.899969726
27-Oct-04,37,248.4285714,5.515155365
28-Oct-04,45,302.1428571,5.710899942
29-Oct-04,0,6.714285714,1.904237453
30-Oct-04,0,6.714285714,1.904237453
31-Oct-04,0,7.142857143,1.966112856
1-Nov-04,29,207.1428571,5.333408686
2-Nov-04,23,164.2857143,5.101607072
3-Nov-04,25,178.5714286,5.184988681
4-Nov-04,23,164.2857143,5.101607072
5-Nov-04,35,250,5.521460918
6-Nov-04,0,7.142857143,1.966112856
7-Nov-04,0,14.28571429,2.659260037
8-Nov-04,0,14.28571429,2.659260037
9-Nov-04,0,14.28571429,2.659260037
10-Nov-04,30,428.5714286,6.060457419
11-Nov-04,100,1428.571429,7.264430223
12-Nov-04,78,1114.285714,7.015968864
13-Nov-04,0,14.28571429,2.659260037
14-Nov-04,0,8.142857143,2.097141119
15-Nov-04,32,260.5714286,5.562877022
16-Nov-04,33,268.7142857,5.59364868
17-Nov-04,42,342,5.834810737
18-Nov-04,0,8.142857143,2.097141119
19-Nov-04,0,8.142857143,2.097141119
20-Nov-04,0,8.142857143,2.097141119
21-Nov-04,0,6.142857143,1.815289967
22-Nov-04,25,153.5714286,5.034165792
23-Nov-04,21,129,4.859812404
24-Nov-04,0,6.142857143,1.815289967
25-Nov-04,0,6.142857143,1.815289967
26-Nov-04,0,6.142857143,1.815289967
27-Nov-04,0,6.142857143,1.815289967
28-Nov-04,0,7.285714286,1.985915484
29-Nov-04,25,182.1428571,5.204791309
30-Nov-04,28,204,5.318119994
1-Dec-04,33,240.4285714,5.482423045
2-Dec-04,21,153,5.030437921
3-Dec-04,39,284.1428571,5.64947713
4-Dec-04,0,7.285714286,1.985915484
5-Dec-04,0,6.714285714,1.904237453
6-Dec-04,24,161.1428571,5.082291283
7-Dec-04,27,181.2857143,5.200074319
8-Dec-04,32,214.8571429,5.369973355
9-Dec-04,0,6.714285714,1.904237453
10-Dec-04,0,6.714285714,1.904237453
11-Dec-04,0,6.714285714,1.904237453
12-Dec-04,31,181.5714286,5.201649122
13-Dec-04,26,152.2857143,5.025758456
14-Dec-04,20,117.1428571,4.763394191
15-Dec-04,20,117.1428571,4.763394191
16-Dec-04,25,146.4285714,4.986537743
17-Dec-04,0,5.857142857,1.767661918
18-Dec-04,0,5.857142857,1.767661918
19-Dec-04,0,2.285714286,0.826678573
20-Dec-04,23,52.57142857,3.962172789
21-Dec-04,0,2.285714286,0.826678573
22-Dec-04,0,2.285714286,0.826678573
23-Dec-04,0,2.285714286,0.826678573
24-Dec-04,0,2.285714286,0.826678573
25-Dec-04,0,2.285714286,0.826678573
26-Dec-04,0,2.285714286,0.826678573
27-Dec-04,0,2.285714286,0.826678573
28-Dec-04,0,2.285714286,0.826678573
29-Dec-04,0,2.285714286,0.826678573
30-Dec-04,0,2.285714286,0.826678573
31-Dec-04,0,2.285714286,0.826678573
1-Jan-05,0,2.285714286,0.826678573
2-Jan-05,0,3.857142857,1.349926717
3-Jan-05,100,385.7142857,5.955096903
4-Jan-05,0,3.857142857,1.349926717
5-Jan-05,0,3.857142857,1.349926717
6-Jan-05,0,3.857142857,1.349926717
7-Jan-05,0,3.857142857,1.349926717
8-Jan-05,0,3.857142857,1.349926717
9-Jan-05,0,4.285714286,1.455287233
10-Jan-05,0,4.285714286,1.455287233
11-Jan-05,89,381.4285714,5.943923602
12-Jan-05,0,4.285714286,1.455287233
13-Jan-05,0,4.285714286,1.455287233
14-Jan-05,0,4.285714286,1.455287233
15-Jan-05,87,372.8571429,5.921195351
16-Jan-05,0,3.285714286,1.189584067
17-Jan-05,0,3.285714286,1.189584067
18-Jan-05,0,3.285714286,1.189584067
19-Jan-05,71,233.2857143,5.452263944
20-Jan-05,0,3.285714286,1.189584067
21-Jan-05,0,3.285714286,1.189584067
22-Jan-05,0,3.285714286,1.189584067
23-Jan-05,0,4.428571429,1.488077055
24-Jan-05,0,4.428571429,1.488077055
25-Jan-05,58,256.8571429,5.548520066
26-Jan-05,70,310,5.736572297
27-Jan-05,0,4.428571429,1.488077055
28-Jan-05,72,318.8571429,5.764743174
29-Jan-05,0,4.428571429,1.488077055
30-Jan-05,0,5.714285714,1.742969305
31-Jan-05,78,445.7142857,6.099678132
1-Feb-05,58,331.4285714,5.803412316
2-Feb-05,59,337.1428571,5.820506749
3-Feb-05,73,417.1428571,6.033428746
4-Feb-05,0,5.714285714,1.742969305
5-Feb-05,0,5.714285714,1.742969305
6-Feb-05,0,6,1.791759469
7-Feb-05,83,498,6.210600077
8-Feb-05,59,354,5.869296913
9-Feb-05,75,450,6.109247583
10-Feb-05,92,552,6.313548046
11-Feb-05,59,354,5.869296913
12-Feb-05,0,6,1.791759469
13-Feb-05,0,4.714285714,1.550597412
14-Feb-05,0,4.714285714,1.550597412
15-Feb-05,49,231,5.442417711
16-Feb-05,0,4.714285714,1.550597412
17-Feb-05,56,264,5.575949103
18-Feb-05,0,4.714285714,1.550597412
19-Feb-05,0,4.714285714,1.550597412
20-Feb-05,0,5.857142857,1.767661918
21-Feb-05,66,386.5714286,5.95731666
22-Feb-05,58,339.7142857,5.828104928
23-Feb-05,0,5.857142857,1.767661918
24-Feb-05,73,427.5714286,6.058121359
25-Feb-05,58,339.7142857,5.828104928
26-Feb-05,0,5.857142857,1.767661918
27-Feb-05,0,4.714285714,1.550597412
28-Feb-05,0,4.714285714,1.550597412
1-Mar-05,58,273.4285714,5.611040423
2-Mar-05,62,292.2857143,5.677731797
3-Mar-05,0,4.714285714,1.550597412
4-Mar-05,78,367.7142857,5.907306239
5-Mar-05,0,4.714285714,1.550597412
6-Mar-05,0,4.714285714,1.550597412
7-Mar-05,87,410.1428571,6.016505531
8-Mar-05,50,235.7142857,5.462620418
9-Mar-05,58,273.4285714,5.611040423
10-Mar-05,0,4.714285714,1.550597412
11-Mar-05,53,249.8571429,5.520889326
12-Mar-05,0,4.714285714,1.550597412
13-Mar-05,90,411.4285714,6.019635424
14-Mar-05,0,4.571428571,1.519825754
15-Mar-05,99,452.5714286,6.114945604
16-Mar-05,69,315.4285714,5.753932258
17-Mar-05,74,338.2857143,5.823890847
18-Mar-05,0,4.571428571,1.519825754
19-Mar-05,0,4.571428571,1.519825754
20-Mar-05,0,4,1.386294361
21-Mar-05,0,4,1.386294361
22-Mar-05,50,200,5.298317367
23-Mar-05,77,308,5.730099783
24-Mar-05,0,4,1.386294361
25-Mar-05,0,4,1.386294361
26-Mar-05,0,4,1.386294361
27-Mar-05,0,3.714285714,1.312186389
28-Mar-05,0,3.714285714,1.312186389
29-Mar-05,46,170.8571429,5.140827785
30-Mar-05,38,141.1428571,4.949772549
31-Mar-05,0,3.714285714,1.312186389
1-Apr-05,46,170.8571429,5.140827785
2-Apr-05,0,3.714285714,1.312186389
3-Apr-05,0,4.428571429,1.488077055
4-Apr-05,0,4.428571429,1.488077055
5-Apr-05,0,4.428571429,1.488077055
6-Apr-05,0,4.428571429,1.488077055
7-Apr-05,0,4.428571429,1.488077055
8-Apr-05,47,208.1428571,5.338224657
9-Apr-05,0,4.428571429,1.488077055
10-Apr-05,0,6.142857143,1.815289967
11-Apr-05,67,411.5714286,6.019982586
12-Apr-05,56,344,5.840641657
13-Apr-05,47,288.7142857,5.665437568
14-Apr-05,0,6.142857143,1.815289967
15-Apr-05,59,362.4285714,5.892827411
16-Apr-05,0,6.142857143,1.815289967
17-Apr-05,0,5,1.609437912
18-Apr-05,0,5,1.609437912
19-Apr-05,56,280,5.634789603
20-Apr-05,0,5,1.609437912
21-Apr-05,76,380,5.940171253
22-Apr-05,0,5,1.609437912
23-Apr-05,0,5,1.609437912
24-Apr-05,62,292.2857143,5.677731797
25-Apr-05,86,405.4285714,6.004944709
26-Apr-05,37,174.4285714,5.161515325
27-Apr-05,53,249.8571429,5.520889326
28-Apr-05,50,235.7142857,5.462620418
29-Apr-05,0,4.714285714,1.550597412
30-Apr-05,0,4.714285714,1.550597412
1-May-05,0,5,1.609437912
2-May-05,0,5,1.609437912
3-May-05,58,290,5.669880923
4-May-05,52,260,5.560681631
5-May-05,48,240,5.480638923
6-May-05,40,200,5.298317367
7-May-05,0,5,1.609437912
8-May-05,0,5.857142857,1.767661918
9-May-05,70,410,6.01615716
10-May-05,45,263.5714286,5.574324407
11-May-05,72,421.7142857,6.044328037
12-May-05,51,298.7142857,5.69948755
13-May-05,43,251.8571429,5.528862033
14-May-05,0,5.857142857,1.767661918
15-May-05,0,4.714285714,1.550597412
16-May-05,47,221.5714286,5.400745014
17-May-05,46,216.8571429,5.379238809
18-May-05,0,4.714285714,1.550597412
19-May-05,51,240.4285714,5.482423045
20-May-05,0,4.714285714,1.550597412
21-May-05,0,4.714285714,1.550597412
22-May-05,100,571.4285714,6.348139491
23-May-05,58,331.4285714,5.803412316
24-May-05,40,228.5714286,5.431848759
25-May-05,56,320,5.768320996
26-May-05,70,400,5.991464547
27-May-05,0,5.714285714,1.742969305
28-May-05,0,5.714285714,1.742969305
29-May-05,0,4.285714286,1.455287233
30-May-05,0,4.285714286,1.455287233
31-May-05,0,4.285714286,1.455287233
1-Jun-05,0,4.285714286,1.455287233
2-Jun-05,64,274.2857143,5.614170316
3-Jun-05,0,4.285714286,1.455287233
4-Jun-05,0,4.285714286,1.455287233
5-Jun-05,0,4.571428571,1.519825754
6-Jun-05,41,187.4285714,5.23339782
7-Jun-05,48,219.4285714,5.391026765
8-Jun-05,0,4.571428571,1.519825754
9-Jun-05,0,4.571428571,1.519825754
10-Jun-05,0,4.571428571,1.519825754
11-Jun-05,0,4.571428571,1.519825754
12-Jun-05,0,2.285714286,0.826678573
13-Jun-05,43,98.28571429,4.587878689
14-Jun-05,39,89.14285714,4.490240219
15-Jun-05,0,2.285714286,0.826678573
16-Jun-05,0,2.285714286,0.826678573
17-Jun-05,0,2.285714286,0.826678573
18-Jun-05,0,2.285714286,0.826678573
19-Jun-05,0,0.714285714,-0.336472237
20-Jun-05,0,0.714285714,-0.336472237
21-Jun-05,0,0.714285714,-0.336472237
22-Jun-05,0,0.714285714,-0.336472237
23-Jun-05,0,0.714285714,-0.336472237
24-Jun-05,0,0.714285714,-0.336472237
25-Jun-05,0,0.714285714,-0.336472237
26-Jun-05,0,0,#NUM!
27-Jun-05,0,0,#NUM!
28-Jun-05,0,0,#NUM!
29-Jun-05,0,0,#NUM!
30-Jun-05,0,0,#NUM!
1-Jul-05,0,0,#NUM!
2-Jul-05,0,0,#NUM!
3-Jul-05,0,1.285714286,0.251314428
4-Jul-05,0,1.285714286,0.251314428
5-Jul-05,0,1.285714286,0.251314428
6-Jul-05,0,1.285714286,0.251314428
7-Jul-05,0,1.285714286,0.251314428
8-Jul-05,0,1.285714286,0.251314428
9-Jul-05,0,1.285714286,0.251314428
10-Jul-05,0,1.857142857,0.619039208
11-Jul-05,0,1.857142857,0.619039208
12-Jul-05,0,1.857142857,0.619039208
13-Jul-05,0,1.857142857,0.619039208
14-Jul-05,0,1.857142857,0.619039208
15-Jul-05,0,1.857142857,0.619039208
16-Jul-05,0,1.857142857,0.619039208
17-Jul-05,86,172,5.147494477
18-Jul-05,0,2,0.693147181
19-Jul-05,0,2,0.693147181
20-Jul-05,0,2,0.693147181
21-Jul-05,0,2,0.693147181
22-Jul-05,0,2,0.693147181
23-Jul-05,0,2,0.693147181
24-Jul-05,0,1.428571429,0.356674944
25-Jul-05,0,1.428571429,0.356674944
26-Jul-05,0,1.428571429,0.356674944
27-Jul-05,0,1.428571429,0.356674944
28-Jul-05,0,1.428571429,0.356674944
29-Jul-05,0,1.428571429,0.356674944
30-Jul-05,0,1.428571429,0.356674944
31-Jul-05,0,1.142857143,0.133531393
1-Aug-05,0,1.142857143,0.133531393
2-Aug-05,0,1.142857143,0.133531393
3-Aug-05,0,1.142857143,0.133531393
4-Aug-05,0,1.142857143,0.133531393
5-Aug-05,0,1.142857143,0.133531393
6-Aug-05,0,1.142857143,0.133531393
7-Aug-05,0,1.428571429,0.356674944
8-Aug-05,0,1.428571429,0.356674944
9-Aug-05,0,1.428571429,0.356674944
10-Aug-05,0,1.428571429,0.356674944
11-Aug-05,0,1.428571429,0.356674944
12-Aug-05,0,1.428571429,0.356674944
13-Aug-05,0,1.428571429,0.356674944
14-Aug-05,0,5.285714286,1.665007764
15-Aug-05,0,5.285714286,1.665007764
16-Aug-05,54,285.4285714,5.65399181
17-Aug-05,100,528.5714286,6.27017795
18-Aug-05,86,454.5714286,6.11935506
19-Aug-05,79,417.5714286,6.034455616
20-Aug-05,0,5.285714286,1.665007764
21-Aug-05,0,2.714285714,0.99852883
22-Aug-05,48,130.2857143,4.869729841
23-Aug-05,51,138.4285714,4.930354463
24-Aug-05,0,2.714285714,0.99852883
25-Aug-05,0,2.714285714,0.99852883
26-Aug-05,0,2.714285714,0.99852883
27-Aug-05,0,2.714285714,0.99852883
28-Aug-05,0,2,0.693147181
29-Aug-05,0,2,0.693147181
30-Aug-05,0,2,0.693147181
31-Aug-05,0,2,0.693147181
1-Sep-05,50,100,4.605170186
2-Sep-05,0,2,0.693147181
3-Sep-05,0,2,0.693147181
4-Sep-05,0,2.142857143,0.762140052
5-Sep-05,0,2.142857143,0.762140052
6-Sep-05,0,2.142857143,0.762140052
7-Sep-05,0,2.142857143,0.762140052
8-Sep-05,0,2.142857143,0.762140052
9-Sep-05,0,2.142857143,0.762140052
10-Sep-05,0,2.142857143,0.762140052
11-Sep-05,0,2.285714286,0.826678573
12-Sep-05,0,2.285714286,0.826678573
13-Sep-05,0,2.285714286,0.826678573
14-Sep-05,56,128,4.852030264
15-Sep-05,0,2.285714286,0.826678573
16-Sep-05,0,2.285714286,0.826678573
17-Sep-05,0,2.285714286,0.826678573
18-Sep-05,0,2.571428571,0.944461609
19-Sep-05,0,2.571428571,0.944461609
20-Sep-05,0,2.571428571,0.944461609
21-Sep-05,43,110.5714286,4.705661725
22-Sep-05,68,174.8571429,5.163969314
23-Sep-05,0,2.571428571,0.944461609
24-Sep-05,0,2.571428571,0.944461609
25-Sep-05,0,2.714285714,0.99852883
26-Sep-05,0,2.714285714,0.99852883
27-Sep-05,44,119.4285714,4.782718464
28-Sep-05,0,2.714285714,0.99852883
29-Sep-05,0,2.714285714,0.99852883
30-Sep-05,46,124.8571429,4.827170227
1-Oct-05,0,2.714285714,0.99852883
2-Oct-05,0,2.428571429,0.887303195
3-Oct-05,0,2.428571429,0.887303195
4-Oct-05,0,2.428571429,0.887303195
5-Oct-05,0,2.428571429,0.887303195
6-Oct-05,39,94.71428571,4.550864841
7-Oct-05,0,2.428571429,0.887303195
8-Oct-05,0,2.428571429,0.887303195
9-Oct-05,0,3.142857143,1.145132304
10-Oct-05,36,113.1428571,4.728651243
11-Oct-05,34,106.8571429,4.671492829
12-Oct-05,52,163.4285714,5.096376023
13-Oct-05,0,3.142857143,1.145132304
14-Oct-05,0,3.142857143,1.145132304
15-Oct-05,0,3.142857143,1.145132304
16-Oct-05,0,3,1.098612289
17-Oct-05,0,3,1.098612289
18-Oct-05,0,3,1.098612289
19-Oct-05,0,3,1.098612289
20-Oct-05,34,102,4.624972813
21-Oct-05,0,3,1.098612289
22-Oct-05,0,3,1.098612289
23-Oct-05,0,3.571428571,1.272965676
24-Oct-05,34,121.4285714,4.7993262
25-Oct-05,0,3.571428571,1.272965676
