date,dow,month,year,monthyear,daily_woi,daily_woi_c_med,daily_woi_nc,daily_woi_long,interpolated_news,lagdaily_woi,lagdaily_woi2,lagdaily_woi3,lagdaily_woi4,lagdaily_woi5,lagdaily_woi6,lagdaily_woi7,leaddaily_woi,leaddaily_woi2,leaddaily_woi3,leaddaily_woi4,leaddaily_woi5,leaddaily_woi6,leaddaily_woi7,lagdaily_woi_nc,lagdaily_woi2_nc,lagdaily_woi3_nc,lagdaily_woi4_nc,lagdaily_woi5_nc,lagdaily_woi6_nc,lagdaily_woi7_nc,leaddaily_woi_nc,leaddaily_woi2_nc,leaddaily_woi3_nc,leaddaily_woi4_nc,leaddaily_woi5_nc,leaddaily_woi6_nc,leaddaily_woi7_nc,lagdaily_woi_long,lagdaily_woi2_long,lagdaily_woi3_long,lagdaily_woi4_long,lagdaily_woi5_long,lagdaily_woi6_long,lagdaily_woi7_long,leaddaily_woi_long,lagdaily_woi_c_med,lagdaily_woi2_c_med,lagdaily_woi3_c_med,lagdaily_woi4_c_med,lagdaily_woi5_c_med,lagdaily_woi6_c_med,lagdaily_woi7_c_med,leaddaily_woi_c_med,victims_isr,victims_pal,occurrence,occurrence_pal,lnvic,lnvic_pal,occurrence_1,occurrence_2_7,occurrence_8_14,occurrence_pal_1,occurrence_pal_2_7,occurrence_pal_8_14,occurrence_t_y,occurrence_pal_t_y,lnvic_t_y,lnvic_pal_y,occurrence_target,victims_target,attacks_target,gaza_war,post_intifada,high_intensity,victims_non_target,occurrence_non_target,any_conflict_news,num_conflict_news,length_conflict_news,length_conflict_news_t_t_1,jhol1,jhol2,jhol3,jhol4,jhol5,jhol6,jhol7,jhol8,jhol9,jhol10,jhol11,jhol12,jhol13,jhol14,jhol15,jhol16,jhol17,mhol1,mhol2,mhol3,mhol4,mhol5,mhol6,mhol7,mhol8,conflict_searches,general_election,congress_start_session,state_of_the_union,main_national_conventions,special_congressional_elections,statewide_elections,gubernatorial_elections,presidential_inauguration,state_primary,presidential_caucuses,special_senate_elections,super_tuesday,iowa_caucuses,nh_presidential_primary,other_presidential_primaries,other_presidential_caucuses,olympics,worldcup,eurocup,worldseries,marchmadness,nbafinals,other_sport_events,major_events,lead_maj_events,lead_disaster,lead_killed_1000,fatal_victims,non_fatal_victims,occurrence_all,occurrence_fatal,occurrence_non_fatal,victims_hpd,occurrence_hpd,victims_lpd,occurrence_lpd,victims_hw,victims_nhw,occurrence_hw,occurrence_nhw,attacks_fatal,attacks_hpd,attacks_hw,barak,sharon,olmert,netanyahu,clinton,bush,obama,us_president_party,p_process,p_talks
2005-02-23,Wednesday,2.0,2005.0,541.0,0.75,0.75,0.75,0.9833333,0.0,0.68333334,0.6576797,0.50909096,0.6,0.55,0.7978395,0.5833334,0.71666664,1.0459596,0.73330396,0.51666665,0.8833333,0.75,0.65,0.68333334,0.5833334,0.5,0.6,0.55,0.78333336,0.5833334,0.71666664,0.95,0.65833336,0.51666665,0.8833333,0.75,0.65,0.8333333,0.8833333,1.0028571,0.8666667,1.0,1.0524691,0.9,1.0166667,0.68333334,0.66071427,0.5091743,0.6,0.55,0.79744744,0.5833334,0.71666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1103845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,republican,1.0,0.0
2005-02-24,Thursday,2.0,2005.0,541.0,0.71666664,0.71666664,0.71666664,1.0166667,0.0,0.75,0.68333334,0.6576797,0.50909096,0.6,0.55,0.7978395,1.0459596,0.73330396,0.51666665,0.8833333,0.75,0.65,0.71666664,0.75,0.68333334,0.5833334,0.5,0.6,0.55,0.78333336,0.95,0.65833336,0.51666665,0.8833333,0.75,0.65,0.71666664,0.9833333,0.8333333,0.8833333,1.0028571,0.8666667,1.0,1.0524691,1.1693277,0.75,0.68333334,0.66071427,0.5091743,0.6,0.55,0.79744744,1.042233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7489746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,republican,1.0,0.0
2005-02-25,Friday,2.0,2005.0,541.0,1.0459596,1.042233,0.95,1.1693277,0.0,0.71666664,0.75,0.68333334,0.6576797,0.50909096,0.6,0.55,0.73330396,0.51666665,0.8833333,0.75,0.65,0.71666664,0.75,0.71666664,0.75,0.68333334,0.5833334,0.5,0.6,0.55,0.65833336,0.51666665,0.8833333,0.75,0.65,0.71666664,0.75,1.0166667,0.9833333,0.8333333,0.8833333,1.0028571,0.8666667,1.0,1.0848414,0.71666664,0.75,0.68333334,0.66071427,0.5091743,0.6,0.55,0.73365694,1.0,0.0,1.0,0.0,0.6931472,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6931472,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5836596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,republican,1.0,0.0
2005-02-26,Saturday,2.0,2005.0,541.0,0.73330396,0.73365694,0.65833336,1.0848414,0.0,1.0459596,0.71666664,0.75,0.68333334,0.6576797,0.50909096,0.6,0.51666665,0.8833333,0.75,0.65,0.71666664,0.75,0.6166667,0.95,0.71666664,0.75,0.68333334,0.5833334,0.5,0.6,0.51666665,0.8833333,0.75,0.65,0.71666664,0.75,0.6166667,1.1693277,1.0166667,0.9833333,0.8333333,0.8833333,1.0028571,0.8666667,0.78333336,1.042233,0.71666664,0.75,0.68333334,0.66071427,0.5091743,0.6,0.51666665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6931472,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.8333333,3.9166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0149832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,republican,1.0,0.0
2005-02-27,Sunday,2.0,2005.0,541.0,0.51666665,0.51666665,0.51666665,0.78333336,0.0,0.73330396,1.0459596,0.71666664,0.75,0.68333334,0.6576797,0.50909096,0.8833333,0.75,0.65,0.71666664,0.75,0.6166667,0.45,0.65833336,0.95,0.71666664,0.75,0.68333334,0.5833334,0.5,0.8833333,0.75,0.65,0.71666664,0.75,0.6166667,0.45,1.0848414,1.1693277,1.0166667,0.9833333,0.8333333,0.8833333,1.0028571,0.95,0.73365694,1.042233,0.71666664,0.75,0.68333334,0.66071427,0.5091743,0.8833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9166666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.106041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,republican,1.0,0.0
2005-02-28,Monday,2.0,2005.0,541.0,0.8833333,0.8833333,0.8833333,0.95,0.0,0.51666665,0.73330396,1.0459596,0.71666664,0.75,0.68333334,0.6576797,0.75,0.65,0.71666664,0.75,0.6166667,0.45,0.56666666,0.51666665,0.65833336,0.95,0.71666664,0.75,0.68333334,0.5833334,0.75,0.65,0.71666664,0.75,0.6166667,0.45,0.56666666,0.78333336,1.0848414,1.1693277,1.0166667,0.9833333,0.8333333,0.8833333,0.95,0.51666665,0.73365694,1.042233,0.71666664,0.75,0.68333334,0.66071427,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6793213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,republican,1.0,0.0
2005-03-01,Tuesday,3.0,2005.0,542.0,0.75,0.75,0.75,0.95,0.0,0.8833333,0.51666665,0.73330396,1.0459596,0.71666664,0.75,0.68333334,0.65,0.71666664,0.75,0.6166667,0.45,0.56666666,0.76666665,0.8833333,0.51666665,0.65833336,0.95,0.71666664,0.75,0.68333334,0.65,0.71666664,0.75,0.6166667,0.45,0.56666666,0.76666665,0.95,0.78333336,1.0848414,1.1693277,1.0166667,0.9833333,0.8333333,0.95,0.8833333,0.51666665,0.73365694,1.042233,0.71666664,0.75,0.68333334,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.640564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,republican,1.0,0.0
2005-03-02,Wednesday,3.0,2005.0,542.0,0.65,0.65,0.65,0.95,0.0,0.75,0.8833333,0.51666665,0.73330396,1.0459596,0.71666664,0.75,0.71666664,0.75,0.6166667,0.45,0.56666666,0.76666665,0.55,0.75,0.8833333,0.51666665,0.65833336,0.95,0.71666664,0.75,0.71666664,0.75,0.6166667,0.45,0.56666666,0.76666665,0.55,0.95,0.95,0.78333336,1.0848414,1.1693277,1.0166667,0.9833333,0.95,0.75,0.8833333,0.51666665,0.73365694,1.042233,0.71666664,0.75,0.71666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6981509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,republican,1.0,0.0
2005-03-03,Thursday,3.0,2005.0,542.0,0.71666664,0.71666664,0.71666664,0.95,0.0,0.65,0.75,0.8833333,0.51666665,0.73330396,1.0459596,0.71666664,0.75,0.6166667,0.45,0.56666666,0.76666665,0.55,0.73333335,0.65,0.75,0.8833333,0.51666665,0.65833336,0.95,0.71666664,0.75,0.6166667,0.45,0.56666666,0.76666665,0.55,0.73333335,0.95,0.95,0.95,0.78333336,1.0848414,1.1693277,1.0166667,1.1,0.65,0.75,0.8833333,0.51666665,0.73365694,1.042233,0.71666664,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0151985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,republican,1.0,0.0
2005-03-04,Friday,3.0,2005.0,542.0,0.75,0.75,0.75,1.1,0.0,0.71666664,0.65,0.75,0.8833333,0.51666665,0.73330396,1.0459596,0.6166667,0.45,0.56666666,0.76666665,0.55,0.73333335,0.7,0.71666664,0.65,0.75,0.8833333,0.51666665,0.65833336,0.95,0.6166667,0.45,0.56666666,0.76666665,0.55,0.73333335,0.7,0.95,0.95,0.95,0.95,0.78333336,1.0848414,1.1693277,1.0166667,0.71666664,0.65,0.75,0.8833333,0.51666665,0.73365694,1.042233,0.6166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4447532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,republican,1.0,0.0
2005-03-05,Saturday,3.0,2005.0,542.0,0.6166667,0.6166667,0.6166667,1.0166667,0.0,0.75,0.71666664,0.65,0.75,0.8833333,0.51666665,0.73330396,0.45,0.56666666,0.76666665,0.55,0.73333335,0.7,0.625,0.75,0.71666664,0.65,0.75,0.8833333,0.51666665,0.65833336,0.45,0.56666666,0.76666665,0.55,0.73333335,0.7,0.625,1.1,0.95,0.95,0.95,0.95,0.78333336,1.0848414,0.8666667,0.75,0.71666664,0.65,0.75,0.8833333,0.51666665,0.73365694,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6601303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,republican,1.0,0.0
2005-03-06,Sunday,3.0,2005.0,542.0,0.45,0.45,0.45,0.8666667,0.0,0.6166667,0.75,0.71666664,0.65,0.75,0.8833333,0.51666665,0.56666666,0.76666665,0.55,0.73333335,0.7,0.625,0.52605486,0.6166667,0.75,0.71666664,0.65,0.75,0.8833333,0.51666665,0.56666666,0.76666665,0.55,0.73333335,0.7,0.625,0.5,1.0166667,1.1,0.95,0.95,0.95,0.95,0.78333336,1.0166667,0.6166667,0.75,0.71666664,0.65,0.75,0.8833333,0.51666665,0.56666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7298014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,republican,1.0,0.0
2005-03-07,Monday,3.0,2005.0,542.0,0.56666666,0.56666666,0.56666666,1.0166667,0.0,0.45,0.6166667,0.75,0.71666664,0.65,0.75,0.8833333,0.76666665,0.55,0.73333335,0.7,0.625,0.52605486,0.65,0.45,0.6166667,0.75,0.71666664,0.65,0.75,0.8833333,0.76666665,0.55,0.73333335,0.7,0.625,0.5,0.65,0.8666667,1.0166667,1.1,0.95,0.95,0.95,0.95,0.9833333,0.45,0.6166667,0.75,0.71666664,0.65,0.75,0.8833333,0.76666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.0,0.0,16.0,1.0,0.0,16.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,republican,1.0,0.0
2005-03-08,Tuesday,3.0,2005.0,542.0,0.76666665,0.76666665,0.76666665,0.9833333,0.0,0.56666666,0.45,0.6166667,0.75,0.71666664,0.65,0.75,0.55,0.73333335,0.7,0.625,0.52605486,0.65,0.53333336,0.56666666,0.45,0.6166667,0.75,0.71666664,0.65,0.75,0.55,0.73333335,0.7,0.625,0.5,0.65,0.53333336,1.0166667,0.8666667,1.0166667,1.1,0.95,0.95,0.95,0.76666665,0.56666666,0.45,0.6166667,0.75,0.71666664,0.65,0.75,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0993373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,republican,1.0,0.0
2005-03-09,Wednesday,3.0,2005.0,542.0,0.55,0.55,0.55,0.76666665,0.0,0.76666665,0.56666666,0.45,0.6166667,0.75,0.71666664,0.65,0.73333335,0.7,0.625,0.52605486,0.65,0.53333336,0.53333336,0.76666665,0.56666666,0.45,0.6166667,0.75,0.71666664,0.65,0.73333335,0.7,0.625,0.5,0.65,0.53333336,0.53333336,0.9833333,1.0166667,0.8666667,1.0166667,1.1,0.95,0.95,0.8,0.76666665,0.56666666,0.45,0.6166667,0.75,0.71666664,0.65,0.73333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8977616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,republican,1.0,0.0
2005-03-10,Thursday,3.0,2005.0,542.0,0.73333335,0.73333335,0.73333335,0.8,0.0,0.55,0.76666665,0.56666666,0.45,0.6166667,0.75,0.71666664,0.7,0.625,0.52605486,0.65,0.53333336,0.53333336,0.9,0.55,0.76666665,0.56666666,0.45,0.6166667,0.75,0.71666664,0.7,0.625,0.5,0.65,0.53333336,0.53333336,0.9,0.76666665,0.9833333,1.0166667,0.8666667,1.0166667,1.1,0.95,1.0666667,0.55,0.76666665,0.56666666,0.45,0.6166667,0.75,0.71666664,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.140603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,republican,1.0,0.0
2005-03-11,Friday,3.0,2005.0,542.0,0.7,0.7,0.7,1.0666667,0.0,0.73333335,0.55,0.76666665,0.56666666,0.45,0.6166667,0.75,0.625,0.52605486,0.65,0.53333336,0.53333336,0.9,0.9,0.73333335,0.55,0.76666665,0.56666666,0.45,0.6166667,0.75,0.625,0.5,0.65,0.53333336,0.53333336,0.9,0.9,0.8,0.76666665,0.9833333,1.0166667,0.8666667,1.0166667,1.1,1.125,0.73333335,0.55,0.76666665,0.56666666,0.45,0.6166667,0.75,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7696393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,republican,1.0,0.0
2005-03-12,Saturday,3.0,2005.0,542.0,0.625,0.625,0.625,1.125,0.0,0.7,0.73333335,0.55,0.76666665,0.56666666,0.45,0.6166667,0.52605486,0.65,0.53333336,0.53333336,0.9,0.9,1.25,0.7,0.73333335,0.55,0.76666665,0.56666666,0.45,0.6166667,0.5,0.65,0.53333336,0.53333336,0.9,0.9,1.25,1.0666667,0.8,0.76666665,0.9833333,1.0166667,0.8666667,1.0166667,0.8727848,0.7,0.73333335,0.55,0.76666665,0.56666666,0.45,0.6166667,0.5210034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4768023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,republican,1.0,0.0
2005-03-13,Sunday,3.0,2005.0,542.0,0.52605486,0.5210034,0.5,0.8727848,0.0,0.625,0.7,0.73333335,0.55,0.76666665,0.56666666,0.45,0.65,0.53333336,0.53333336,0.9,0.9,1.25,0.9583333,0.625,0.7,0.73333335,0.55,0.76666665,0.56666666,0.45,0.65,0.53333336,0.53333336,0.9,0.9,1.25,0.9583333,1.125,1.0666667,0.8,0.76666665,0.9833333,1.0166667,0.8666667,0.85,0.625,0.7,0.73333335,0.55,0.76666665,0.56666666,0.45,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4238036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,4.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,republican,1.0,0.0
2005-03-14,Monday,3.0,2005.0,542.0,0.65,0.65,0.65,0.85,0.0,0.52605486,0.625,0.7,0.73333335,0.55,0.76666665,0.56666666,0.53333336,0.53333336,0.9,0.9,1.25,0.9583333,1.1166667,0.5,0.625,0.7,0.73333335,0.55,0.76666665,0.56666666,0.53333336,0.53333336,0.9,0.9,1.25,0.9583333,1.1166667,0.8727848,1.125,1.0666667,0.8,0.76666665,0.9833333,1.0166667,0.78333336,0.5210034,0.625,0.7,0.73333335,0.55,0.76666665,0.56666666,0.53333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8082004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,republican,1.0,0.0
